date,household_deposits,card_consumables,card_credit,household_loans,google_home_loan_rate_search,unemployment_rate,employed_labour_force,labour_force_participation_rate,labour_cost_index,cpi,cpi_housing_household,cpi_qq,cpi_yy,production_based_gdp,production_based_gdp_qq,production_based_gdp_yy
2019-04,179575,2028.7,4286.4,201339.0,19.0,4.166666666666667,2675.3333333333335,70.6,1187.6666666666667,1028.0,1055.3333333333333,0.26666666666666666,1.5666666666666667,63135.666666666664,0.6000000000000001,3.1666666666666665
2019-05,180300,2068.3,4382.3,202824.0,30.0,4.133333333333333,2680.6666666666665,70.6,1190.3333333333333,1030.0,1057.6666666666667,0.43333333333333335,1.6333333333333333,63111.333333333336,0.30000000000000004,2.9333333333333336
2019-06,180797,1974.9,4150.0,203996.0,19.0,4.1,2686.0,70.6,1193.0,1032.0,1060.0,0.6,1.7,63087.0,0.0,2.7
2019-07,181746,2011.0,4304.6,204792.0,25.0,4.1,2689.3333333333335,70.6,1196.0,1034.3333333333333,1064.3333333333333,0.6333333333333333,1.6333333333333333,63472.0,0.26666666666666666,2.9333333333333336
2019-08,181773,2086.3,4389.5,206192.0,30.0,4.1,2692.6666666666665,70.6,1199.0,1036.6666666666667,1068.6666666666667,0.6666666666666666,1.5666666666666667,63857.0,0.5333333333333333,3.1666666666666665
2019-09,182993,2025.4,4278.6,207286.0,26.0,4.1,2696.0,70.6,1202.0,1039.0,1073.0,0.7,1.5,64242.0,0.8,3.4
2019-10,183839,2154.4,4619.8,208353.0,19.0,4.1,2699.0,70.53333333333333,1205.0,1040.6666666666667,1074.6666666666667,0.6333333333333333,1.6333333333333333,65578.33333333333,0.8666666666666667,3.1333333333333333
2019-11,184139,2203.6,4928.7,209849.0,25.0,4.1,2702.0,70.46666666666667,1208.0,1042.3333333333333,1076.3333333333333,0.5666666666666667,1.7666666666666666,66914.66666666667,0.9333333333333333,2.8666666666666667
2019-12,184985,2535.3,5445.0,211124.0,17.0,4.1,2705.0,70.4,1211.0,1044.0,1078.0,0.5,1.9,68251.0,1.0,2.6
2020-01,184021,2179.7,4779.5,212199.0,21.0,4.133333333333333,2714.3333333333335,70.5,1212.3333333333333,1046.6666666666667,1081.3333333333333,0.6,2.1,66668.33333333333,0.29999999999999993,1.9
